Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Population in 2021,Growth rate,Power distance,Individualism,Masculinity,Uncertainty avoidance,Long term orientation,Indulgence,Regional indicator_Central and Eastern Europe,Regional indicator_Commonwealth of Independent States,Regional indicator_East Asia,Regional indicator_Latin America and Caribbean,Regional indicator_Middle East and North Africa,Regional indicator_North America and ANZ,Regional indicator_South Asia,Regional indicator_Southeast Asia,Regional indicator_Sub-Saharan Africa,Regional indicator_Western Europe
0.7769353551476457,0.9326923076923075,0.8049868305531167,0.9642857142857143,0.22530120481927707,0.8448074679113187,0.0011986266736742298,0.23552894211576847,0.6451612903225807,0.24705882352941175,0.13333333333333336,0.8333333333333333,0.5357142857142856,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48244213886671994,0.6730769230769229,0.5787532923617207,0.891156462585034,0.3012048192771084,0.808634772462077,0.012512277741452598,0.6107784431137725,0.9032258064516129,0.0,0.3047619047619048,0.9374999999999999,0.24285714285714283,0.703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6646049481245011,0.8884615384615384,0.7242142230026334,0.8741496598639457,0.23614457831325297,0.5927654609101517,0.0021753929676831753,0.3033932135728543,0.5376344086021506,0.3529411764705882,0.31428571428571433,0.9583333333333331,0.2619047619047619,0.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9682761372705506,0.8692307692307693,0.9999999999999998,0.9268707482993198,0.32530120481927705,0.0,0.0038573368484841105,0.39520958083832336,0.6774193548387097,0.16470588235294117,0.40952380952380957,0.0,0.8095238095238095,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7450119712689542,0.9096153846153847,0.7277611940298503,0.6530612244897959,0.1975903614457831,0.9673278879813303,0.0035364746354428116,0.24151696606786427,1.0,0.5411764705882354,1.0,0.4479166666666667,0.8690476190476191,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5869912210694332,0.8057692307692308,0.636453028972783,0.7176870748299321,0.2614457831325301,0.7864644107351225,0.14825823500029411,0.37125748502994016,0.6236559139784946,0.3764705882352941,0.4190476190476191,0.7083333333333333,0.4761904761904761,0.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6432561851556264,0.7076923076923076,0.7065496049165934,0.816326530612245,0.16987951807228913,0.8366394399066512,0.09034323662876671,0.44311377245508987,0.7526881720430109,0.2823529411764706,0.6095238095238096,0.7708333333333333,0.23809523809523808,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5089784517158817,0.796153846153846,0.6680245829675153,0.8639455782312925,0.18192771084337345,0.9358226371061844,0.0018220027065169152,0.3213572854291417,0.3655913978494624,0.388235294117647,0.6,0.05208333333333333,0.24285714285714283,0.703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.770949720670391,0.9076923076923078,0.6822827041264266,0.664965986394558,0.10240963855421681,0.8681446907817969,0.0016077975709703736,0.0,0.33333333333333337,0.6352941176470588,0.13333333333333336,0.5937499999999999,0.9285714285714286,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7863128491620113,0.6519230769230768,0.8927129060579453,0.6479591836734694,0.32891566265060235,0.8891481913652275,0.0006054347672583872,0.3732534930139721,0.3248443689869836,0.6848297213622292,0.36441102756892235,0.5953947368421052,0.5701754385964912,0.5694736842105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7673583399840382,0.9192307692307691,0.713678665496049,0.8962585034013607,0.2192771084337349,0.5192532088681447,0.0006771707984214947,0.21756487025948104,0.31182795698924737,0.6352941176470588,0.23809523809523814,0.5416666666666666,0.9285714285714286,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7412210694333596,0.8326923076923076,0.7435996488147498,0.8333333333333334,0.14698795180722887,0.9031505250875146,0.0028173669236192154,0.5469061876247505,0.9032258064516129,0.05882352941176469,0.3714285714285715,0.8124999999999999,0.24285714285714283,0.703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43914604948124514,0.875,0.5891834942932392,1.0,0.7216867469879518,0.5052508751458576,0.023406952978496955,0.5149700598802396,0.8172043010752689,0.25441176470588234,0.34166666666666673,0.8658854166666666,0.7916666666666665,0.21125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6855546687948924,0.8057692307692308,0.755820895522388,0.6122448979591838,0.2939759036144578,0.8728121353558926,0.013085212800541679,0.33732534930139724,0.5591397849462366,0.19999999999999998,0.2190476190476191,0.8124999999999999,0.3214285714285714,0.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7476057462090979,0.8365384615384615,0.7453555750658472,0.7806122448979592,0.1481927710843373,0.7619603267211202,0.025865265797129687,0.21157684630738524,0.6129032258064516,0.6352941176470588,0.5619047619047619,0.8854166666666666,0.4047619047619047,0.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7023144453312049,0.9403846153846152,0.5872519754170324,0.8010204081632654,0.2638554216867469,0.7596266044340724,0.012980081933341655,0.469061876247505,0.8279569892473119,0.16470588235294117,0.4285714285714286,0.8333333333333333,0.9642857142857142,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7280526735833999,0.7096153846153845,0.6629323968393328,0.7874149659863946,0.08313253012048188,0.998833138856476,0.012937956317308003,0.12375249500998005,0.8494623655913979,0.2823529411764706,0.3523809523809524,0.8541666666666666,0.5714285714285714,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8343974461292898,0.7307692307692306,0.646953467954346,0.8248299319727891,0.22168674698795177,0.7631271878646442,0.0027801164711764893,0.5089820359281438,0.8494623655913979,0.2235294117647059,0.33333333333333337,0.7499999999999999,0.24603174603174605,0.3275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6288906624102155,0.7884615384615383,0.7066549604916592,0.673469387755102,0.34939759036144574,0.8786464410735122,0.005757741005490277,0.14570858283433133,0.8064516129032259,0.2235294117647059,0.36190476190476195,0.8749999999999999,0.5714285714285714,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48264166001596176,0.575,0.629464442493415,0.8605442176870749,0.21445783132530116,0.7071178529754959,0.004280442018122443,0.33732534930139724,0.5913978494623656,0.15294117647058822,0.33333333333333337,0.8958333333333333,0.19047619047619047,0.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6729848363926574,0.8499999999999999,0.6399648814749777,0.8248299319727891,0.2819277108433734,0.824970828471412,0.0006425905227761231,0.2634730538922156,0.6196236559139785,0.26764705882352946,0.45000000000000007,0.4752604166666667,0.23412698412698413,0.5185714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7342378292098963,0.8923076923076922,0.6539771729587354,0.5663265306122448,0.15180722891566262,0.8378063010501751,0.0010444925670562214,0.033932135728542895,0.3548387096774194,0.7529411764705882,0.03809523809523809,0.5729166666666666,0.7738095238095237,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.583000798084597,0.7384615384615383,0.6856189640035117,0.7738095238095238,0.1843373493975903,0.8856476079346558,0.03536243561121467,0.3872255489021956,0.6021505376344086,0.0823529411764706,0.5619047619047619,0.7499999999999999,0.10714285714285715,0.8300000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7428172386272947,0.9230769230769229,0.6855838454784899,0.6343537414965986,0.1228915662650602,0.9264877479579929,0.006410061810113763,0.18363273453093812,0.37634408602150543,0.8705882352941177,0.7904761904761906,0.7708333333333333,0.6428571428571428,0.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6324820430965681,0.8173076923076923,0.664547848990342,0.8537414965986395,0.6927710843373494,0.9486581096849476,0.04817446851971218,0.281437125748503,0.5698924731182796,0.16470588235294117,0.2761904761904762,0.5833333333333333,0.3333333333333333,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3960494812450117,0.7711538461538461,0.6735381913959613,0.7721088435374149,0.37108433734939755,0.6791131855309219,0.0044264667501128134,0.47105788423153694,0.617921146953405,0.18196078431372545,0.4184126984126984,0.7527777777777777,0.24285714285714283,0.703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.793296089385475,0.8096153846153846,0.9349253731343279,0.7040816326530613,0.03614457831325296,0.6487747957993,0.08671879546219219,0.16966067864271456,0.4623655913978495,0.47058823529411764,0.8571428571428572,0.8749999999999999,0.9999999999999998,0.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6638068635275338,0.8365384615384615,0.7207023705004387,0.7585034013605442,0.12771084337349395,0.8774795799299884,0.03145236156135054,0.4191616766467066,0.4086021505376345,0.47058823529411764,0.4857142857142858,0.8124999999999999,0.19047619047619047,0.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.755387071029529,0.7999999999999998,0.8471290605794553,0.8673469387755103,0.053012048192771055,0.9393232205367561,0.006777815590267607,0.18163672654690619,0.5591397849462366,0.24705882352941175,0.24761904761904763,0.9999999999999999,0.2857142857142857,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40163607342378294,0.6711538461538462,0.6610008779631251,0.8078231292517007,0.444578313253012,0.8483080513418904,0.006781855761994384,0.5568862275449102,0.617921146953405,0.18196078431372545,0.4184126984126984,0.7527777777777777,0.24285714285714283,0.703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7146847565841978,0.8865384615384615,0.7838805970149256,0.6326530612244897,0.2048192771084337,1.0,0.0025734034521990726,0.1217564870259481,0.6666666666666667,0.3176470588235294,0.33333333333333337,0.7499999999999999,0.6428571428571428,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48703112529928183,0.7057692307692307,0.47487269534679544,0.9098639455782315,0.23012048192771078,0.7701283547257877,0.07711817305925665,0.5049900199600799,0.8924731182795699,0.3058823529411765,0.5619047619047619,0.375,0.2738095238095238,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8012769353551474,0.6461538461538461,0.8927831431079893,0.49319727891156473,0.24698795180722888,0.7526254375729289,0.0352428900748632,0.25149700598802394,0.6021505376344086,0.3176470588235294,0.719047619047619,0.5520833333333333,0.9940476190476188,0.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5632482043096569,0.7096153846153845,0.694363476733977,0.7482993197278912,0.16144578313253008,0.9439906651108518,0.022977735364276948,0.47305389221556887,0.5698924731182796,0.11764705882352941,0.3523809523809524,0.8229166666666666,0.25,0.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5624501197126897,0.7576923076923077,0.6047761194029848,0.7482993197278912,0.2518072289156626,0.9754959159859977,0.0025390789273730184,0.18762475049900199,0.8494623655913979,0.24705882352941175,0.3238095238095238,0.9062499999999999,0.7976190476190477,0.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5343176376695931,0.6884615384615382,0.713678665496049,0.7823129251700681,0.1975903614457831,0.8879813302217037,0.012227026410736674,0.5149700598802396,0.7204301075268817,0.023529411764705882,0.5523809523809524,0.6145833333333333,0.24285714285714283,0.703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3796887470071828,0.8269230769230769,0.5591922739244948,0.9404761904761906,0.49036144578313245,0.9638273045507586,0.0043855756501961895,0.5568862275449102,0.8172043010752689,0.25441176470588234,0.34166666666666673,0.8658854166666666,0.7916666666666665,0.21125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7270550678371908,0.6923076923076921,0.8471290605794553,0.34013605442176864,0.0,0.8646441073512252,0.006909367590758361,0.13772455089820357,0.5268817204301076,0.3411764705882353,0.4952380952380953,0.9583333333333331,0.4880952380952381,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.48104549082202697,0.6673076923076924,0.5416330114135206,0.8384353741496599,0.2542168674698795,0.8833138856476079,0.008006022265460346,0.5109780439121756,0.7204301075268817,0.047058823529411764,0.3523809523809524,0.8229166666666666,0.25,0.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5516759776536313,0.9076923076923078,0.49243195785777005,0.5544217687074829,0.48674698795180715,0.9031505250875146,0.0020837477720638906,0.5489021956087825,0.6021505376344086,0.3176470588235294,0.719047619047619,0.5520833333333333,0.9940476190476188,0.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5612529928172387,0.8269230769230769,0.6118349429323968,0.8401360544217688,0.380722891566265,0.9334889148191365,0.004787427926749285,0.4810379241516966,0.617921146953405,0.18196078431372545,0.4184126984126984,0.7527777777777777,0.24285714285714283,0.703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6594173982442137,0.7596153846153846,0.7101316944688321,0.5544217687074829,0.3060240963855421,0.8518086347724622,0.00019589614175717152,0.2375249500998004,0.8279569892473119,0.21176470588235294,0.40952380952380957,0.8541666666666666,0.8452380952380951,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6318834796488426,0.7499999999999998,0.6189288849868306,0.8129251700680272,0.18674698795180716,0.7374562427071178,0.007376080348745522,0.43313373253493015,0.617921146953405,0.18196078431372545,0.4184126984126984,0.7527777777777777,0.24285714285714283,0.703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6420590582601755,0.8596153846153847,0.6242317822651449,0.45578231292517,0.1301204819277108,0.6359393232205368,0.006286024045181913,0.22355289421157684,0.9032258064516129,0.2235294117647059,0.14285714285714288,0.9062499999999999,0.9166666666666665,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7090981644054268,0.846153846153846,0.5697980684811237,0.5714285714285715,0.21325301204819272,0.8903150525087514,0.10061051294170237,0.23353293413173654,0.8817204301075269,0.388235294117647,0.29523809523809524,0.9062499999999999,0.9166666666666665,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2905027932960893,0.7634615384615384,0.5549780509218614,0.7653061224489796,0.2795180722891566,0.5495915985997667,0.0065864075297802326,0.6806387225548902,0.8172043010752689,0.25441176470588234,0.34166666666666673,0.8658854166666666,0.7916666666666665,0.21125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46648044692737445,0.744230769230769,0.6867778753292362,0.9489795918367346,0.22891566265060237,0.8331388564760794,0.067954561758346,0.40718562874251496,0.6344086021505377,0.16470588235294117,0.33333333333333337,0.22916666666666669,0.6309523809523809,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5959696727853152,0.6999999999999997,0.48540825285337985,0.6615646258503401,0.24216867469879513,0.6826137689614936,0.0046057549866382885,0.4910179640718563,0.6586021505376345,0.334313725490196,0.4071428571428572,0.704861111111111,0.24603174603174605,0.3275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7188747007182761,0.6807692307692306,0.6540474100087794,0.8724489795918368,0.49759036144578306,0.8833138856476079,0.022582644586411845,0.4910179640718563,1.0,0.23529411764705885,0.4285714285714286,0.2916666666666667,0.44047619047619047,0.5700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5446927374301676,0.6692307692307693,0.48316066725197504,0.8350340136054423,0.9999999999999999,0.9159859976662776,0.1919462549081425,0.44510978043912175,0.7204301075268817,0.09411764705882353,0.39047619047619053,0.4166666666666667,0.6904761904761905,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6061452513966481,0.6692307692307693,0.7415276558384549,0.8877551020408164,0.17108433734939757,0.7852975495915986,0.9999999999999999,0.30538922155688625,0.7419354838709679,0.16470588235294117,0.580952380952381,0.22916666666666669,0.9880952380952379,0.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3822825219473265,0.34807692307692295,0.05745390693590835,0.6105442176870749,0.32771084337349393,0.8308051341890316,0.018736448796591924,0.7485029940119761,0.6196236559139785,0.26764705882352946,0.45000000000000007,0.4752604166666667,0.23412698412698413,0.5185714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5690343176376695,0.6461538461538461,0.652396839332748,0.7534013605442177,0.144578313253012,0.6382730455075847,0.0018153352135354798,0.2694610778443114,0.7956989247311829,0.18823529411764703,0.4285714285714286,0.8333333333333333,0.6785714285714286,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2962889066241019,0.598076923076923,0.5532923617208076,0.6802721088435374,0.5301204819277108,0.7526254375729289,0.020471165130912832,0.6067864271457086,0.6666666666666667,0.2735294117647059,0.3595238095238096,0.47656249999999994,0.5267857142857142,0.15333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6745810055865922,0.8999999999999999,0.6504653204565407,0.6904761904761906,0.23132530120481923,0.9918319719953326,0.00450786947102767,0.08782435129740518,0.6344086021505377,0.2823529411764706,0.33333333333333337,0.8020833333333333,0.7738095238095237,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6366719872306466,0.8653846153846154,0.7768920105355572,0.8027210884353743,0.37590361445783127,0.8669778296382731,0.00013931991321368284,0.35129740518962077,0.6666666666666667,0.2735294117647059,0.3595238095238096,0.47656249999999994,0.5267857142857142,0.15333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5853950518754989,0.7173076923076922,0.6032660228270414,0.7346938775510204,0.07831325301204817,0.49474912485414235,0.006862600442963322,0.4031936127744511,0.7956989247311829,0.18823529411764703,0.4285714285714286,0.8333333333333333,0.6785714285714286,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
